Mode,Real,Imaginary,Frequency,damping,damp<0.05?
414,-772.412045654661,10153.9001875837,1616.04340651567,0.0758513299385425,
415,-772.412045654661,-10153.9001875837,1616.04340651567,0.0758513299385425,
416,-772.700718482913,9526.94118246536,1516.25978173511,0.0808414405522872,
417,-772.700718482913,-9526.94118246536,1516.25978173511,0.0808414405522872,
418,-885.882746536383,3853.33074547259,613.276635509941,0.224055613149576,
419,-885.882746536383,-3853.33074547259,613.276635509941,0.224055613149576,
420,-886.439277763294,3225.26061441238,513.316169543333,0.265015452541203,
421,-886.439277763294,-3225.26061441238,513.316169543333,0.265015452541203,
422,-897.543215390195,13340.7032677928,2123.23886939142,0.0671268032848314,
423,-897.543215390195,-13340.7032677928,2123.23886939142,0.0671268032848314,
424,-897.544775098803,12712.3882740109,2023.23943231228,0.07042862378114,
425,-897.544775098803,-12712.3882740109,2023.23943231228,0.07042862378114,
426,-898.060037014779,8291.93656617386,1319.70269231101,0.107675545699235,
427,-898.060037014779,-8291.93656617386,1319.70269231101,0.107675545699235,
428,-916.891100231272,7674.92336811424,1221.50199188688,0.118622336208906,
429,-916.891100231272,-7674.92336811424,1221.50199188688,0.118622336208906,
430,-968.913447508926,5679.46539736056,903.914992109309,0.168169742409013,
431,-968.913447508926,-5679.46539736056,903.914992109309,0.168169742409013,
432,-980.990162905218,6332.77927746064,1007.89312551778,0.153080950601085,
433,-980.990162905218,-6332.77927746064,1007.89312551778,0.153080950601085,
434,-1033.49364590255,0,0,1,
435,-1046.00947745324,0,0,1,
436,-1078.83795909187,8897.87023361244,1416.14003066966,0.120365258950285,
437,-1078.83795909187,-8897.87023361244,1416.14003066966,0.120365258950285,
438,-1079.72415003556,9525.51624551559,1516.03299597596,0.11262947843591,
439,-1079.72415003556,-9525.51624551559,1516.03299597596,0.11262947843591,
440,-1125.78805125777,5617.36774158532,894.03184323826,0.196504574491849,
441,-1125.78805125777,-5617.36774158532,894.03184323826,0.196504574491849,
442,-1155.32787060641,5025.51876544543,799.836153121719,0.224047966910509,
443,-1155.32787060641,-5025.51876544543,799.836153121719,0.224047966910509,
444,-1165.90292184421,6162.55149912585,980.800533144249,0.185893946363765,
445,-1165.90292184421,-6162.55149912585,980.800533144249,0.185893946363765,
446,-1225.28552657431,0,0,1,
447,-1228.26562707338,11241.7227481294,1789.17574423341,0.108613185387081,
448,-1228.26562707338,-11241.7227481294,1789.17574423341,0.108613185387081,
449,-1229.10805158257,11870.0654961942,1889.17959854386,0.102996175595567,
450,-1229.10805158257,-11870.0654961942,1889.17959854386,0.102996175595567,
451,-1261.18624427093,312.540292684989,49.7423324962038,0.970639573100062,
452,-1261.18624427093,-312.540292684989,49.7423324962038,0.970639573100062,
453,-1315.5815489336,5674.89720072238,903.187941033326,0.225835641617797,
454,-1315.5815489336,-5674.89720072238,903.187941033326,0.225835641617797,
455,-1393.11677446435,2857.61839905131,454.804093679364,0.438209313863557,
456,-1393.11677446435,-2857.61839905131,454.804093679364,0.438209313863557,
457,-1393.50081420974,2229.85431430786,354.892336496885,0.529955693636441,
458,-1393.50081420974,-2229.85431430786,354.892336496885,0.529955693636441,
459,-1418.32429105325,7104.19115114698,1130.66713837474,0.195782451872939,
460,-1418.32429105325,-7104.19115114698,1130.66713837474,0.195782451872939,
461,-1488.68905047317,7776.56669479092,1237.67902975978,0.188018574550959,
462,-1488.68905047317,-7776.56669479092,1237.67902975978,0.188018574550959,
463,-1494.86564159989,6533.04383866372,1039.76622035938,0.223051464873065,
464,-1494.86564159989,-6533.04383866372,1039.76622035938,0.223051464873065,
465,-1980.32898627514,290.090316667154,46.1693078406708,0.989440575804614,
466,-1980.32898627514,-290.090316667154,46.1693078406708,0.989440575804614,
467,-2401.07873917057,0,0,1,
468,-2640.57282150815,314.152999001575,49.999002678244,0.99299714003437,
469,-2640.57282150815,-314.152999001575,49.999002678244,0.99299714003437,
470,-3141.18065707032,0,0,1,
471,-3718.88190598238,0,0,1,
472,-3845.99260813295,19344.4923298831,3078.77157590415,0.194999304564093,
473,-3845.99260813295,-19344.4923298831,3078.77157590415,0.194999304564093,
474,-3845.99270225288,18716.1738976321,2978.77159157565,0.201284519556312,
475,-3845.99270225288,-18716.1738976321,2978.77159157565,0.201284519556312,
476,-9341.04454600504,314.159028855919,49.9999623593689,0.999434919954586,
477,-9341.04454600504,-314.159028855919,49.9999623593689,0.999434919954586,
478,-10021.0323791757,1.15664829396705,0.184086293403663,0.999999993338873,
479,-10021.0323791757,-1.15664829396705,0.184086293403663,0.999999993338873,
480,-10023.3602731602,1.20604222823136,0.191947582200585,0.999999992761171,
481,-10023.3602731602,-1.20604222823136,0.191947582200585,0.999999992761171,
482,-10023.9592333638,1.21954550021834,0.194096694685228,0.999999992599051,
483,-10023.9592333638,-1.21954550021834,0.194096694685228,0.999999992599051,
484,-10027.0871383798,1.46999313166025,0.233956673214863,0.999999989253896,
485,-10027.0871383798,-1.46999313166025,0.233956673214863,0.999999989253896,
486,-10027.0931912094,1.52877458498005,0.243312032072837,0.999999988377306,
487,-10027.0931912094,-1.52877458498005,0.243312032072837,0.999999988377306,
488,-10033.3100771915,1.87019890261044,0.29765139991549,0.999999982627708,
489,-10033.3100771915,-1.87019890261044,0.29765139991549,0.999999982627708,
490,-10034.4710732825,1.97255510173768,0.313941894962688,0.999999980678568,
491,-10034.4710732825,-1.97255510173768,0.313941894962688,0.999999980678568,
492,-26628.3927743325,0,0,1,
493,-28533.7322382005,0,0,1,
494,-31955.3435171366,0,0,1,
495,-66598.1365213953,0,0,1,
496,-70987.4653677505,0,0,1,
497,-71783.803991663,0,0,1,
498,-98534.851725007,303.243588576122,48.2627160828148,0.999995264449858,
499,-98534.851725007,-303.243588576122,48.2627160828148,0.999995264449858,
500,-98557.4253508077,357.824687797917,56.9495678233528,0.999993409359642,
501,-98557.4253508077,-357.824687797917,56.9495678233528,0.999993409359642,
502,-98635.681439061,104.136661863926,16.5738644927331,0.999999442674587,
503,-98635.681439061,-104.136661863926,16.5738644927331,0.999999442674587,
504,-98971.4693649418,314.218937056484,50.0094970456205,0.999994960222126,
505,-98971.4693649418,-314.218937056484,50.0094970456205,0.999994960222126,
506,-98975.5271389567,314.205645578804,50.0073816412468,0.999994961061672,
507,-98975.5271389567,-314.205645578804,50.0073816412468,0.999994961061672,
508,-98980.3484247816,314.190845712723,50.0050261694029,0.999994962027177,
509,-98980.3484247816,-314.190845712723,50.0050261694029,0.999994962027177,
510,-99015.0410416827,314.080762979222,49.9875059582171,0.999994969084095,
511,-99015.0410416827,-314.080762979222,49.9875059582171,0.999994969084095,
512,-99048.4375351229,313.975179407976,49.970701810944,0.99999497585566,
513,-99048.4375351229,-313.975179407976,49.970701810944,0.99999497585566,
514,-99156.1753022507,313.636401737702,49.9167836701107,0.999994997580165,
515,-99156.1753022507,-313.636401737702,49.9167836701107,0.999994997580165,
516,-99170.5027244162,313.591255636102,49.9095984448797,0.999995000465082,
517,-99170.5027244162,-313.591255636102,49.9095984448797,0.999995000465082,
518,-99999.9999965898,2.73305120087063e-05,4.34978608341802e-06,1,
519,-99999.9999965898,-2.73305120087063e-05,4.34978608341802e-06,1,
520,-99999.9999981971,0,0,1,
521,-99999.9999995501,0,0,1,
522,-99999.9999998159,0,0,1,
523,-99999.9999999958,4.43595274789446e-09,7.0600380714948e-10,1,
524,-99999.9999999958,-4.43595274789446e-09,7.0600380714948e-10,1,
525,-99999.9999999995,0,0,1,
526,-99999.9999999996,0,0,1,
527,-99999.9999999997,0,0,1,
528,-99999.9999999997,6.38462689486341e-11,1.01614493011497e-11,1,
529,-99999.9999999997,-6.38462689486341e-11,1.01614493011497e-11,1,
530,-99999.9999999998,0,0,1,
531,-99999.9999999999,0,0,1,
532,-99999.9999999999,0,0,1,
533,-99999.9999999999,0,0,1,
534,-99999.9999999999,0,0,1,
535,-100000,0,0,1,
536,-100000,0,0,1,
537,-100000,0,0,1,
538,-100000,0,0,1,
539,-100000,0,0,1,
540,-100000,0,0,1,
541,-100000,0,0,1,
542,-100000,0,0,1,
543,-100000,0,0,1,
544,-100000,0,0,1,
545,-100000,6.75234739656683e-11,1.0746694656373e-11,1,
546,-100000,-6.75234739656683e-11,1.0746694656373e-11,1,
547,-100000,0,0,1,
548,-100000.000000001,0,0,1,
549,-100000.000000001,0,0,1,
550,-100000.000000027,0,0,1,
551,-100000.000008694,0,0,1,
552,-100000.000010299,0,0,1,
553,-100000.0000293,0,0,1,
554,-100000.000064403,0,0,1,
555,-128988.594426697,314.159429777069,50.0000261679517,0.999997034037529,
556,-128988.594426697,-314.159429777069,50.0000261679517,0.999997034037529,
557,-131728.106766583,314.159265358841,49.999999999978,0.999997156121768,
558,-131728.106766583,-314.159265358841,49.999999999978,0.999997156121768,
559,-400921.173172714,314.159265358991,50.0000000000018,0.999999692990676,
560,-400921.173172714,-314.159265358991,50.0000000000018,0.999999692990676,
561,-543293.111812803,314.159265358991,50.0000000000018,0.999999832813486,
562,-543293.111812803,-314.159265358991,50.0000000000018,0.999999832813486,
563,-733474.363437445,314.104864631437,49.9913418553038,0.999999908304211,
564,-733474.363437445,-314.104864631437,49.9913418553038,0.999999908304211,
565,-765954.03832747,314.145788692271,49.997855121877,0.999999915893993,
566,-765954.03832747,-314.145788692271,49.997855121877,0.999999915893993,
567,-791292.305954373,314.128102326226,49.9950402492955,0.999999921203006,
568,-791292.305954373,-314.128102326226,49.9950402492955,0.999999921203006,
569,-826481.77473923,314.146052283215,49.9978970736786,0.999999927761851,
570,-826481.77473923,-314.146052283215,49.9978970736786,0.999999927761851,
571,-900495.913206754,314.153359313729,49.9990600237044,0.999999939145894,
572,-900495.913206754,-314.153359313729,49.9990600237044,0.999999939145894,
573,-1150316.4692657,0,0,1,
574,-1152248.3956146,0,0,1,
575,-1747947.44851199,314.159265359252,50.0000000000434,0.999999983848495,
576,-1747947.44851199,-314.159265359252,50.0000000000434,0.999999983848495,
577,-1786310.8724855,314.159265358874,49.9999999999833,0.999999984534796,
578,-1786310.8724855,-314.159265358874,49.9999999999833,0.999999984534796,
579,-2701283.9496865,314.15926539863,50.0000000063106,0.999999993237157,
580,-2701283.9496865,-314.15926539863,50.0000000063106,0.999999993237157,
581,-3268882.29289372,314.159265359049,50.000000000011,0.999999995381816,
582,-3268882.29289372,-314.159265359049,50.000000000011,0.999999995381816,
583,-3301039.73822021,314.159265288385,49.9999999887645,0.999999995471355,
584,-3301039.73822021,-314.159265288385,49.9999999887645,0.999999995471355,
585,-3811276.73570704,314.159265593742,50.0000000373636,0.99999999660274,
586,-3811276.73570704,-314.159265593742,50.0000000373636,0.99999999660274,
587,-3872272.4755146,314.159265359049,50.000000000011,0.999999996708924,
588,-3872272.4755146,-314.159265359049,50.000000000011,0.999999996708924,
589,-4903719.03268728,314.159265360911,50.0000000003075,0.999999997947805,
590,-4903719.03268728,-314.159265360911,50.0000000003075,0.999999997947805,
591,-7240372.52179753,314.159265360329,50.0000000002148,0.999999999058657,
592,-7240372.52179753,-314.159265360329,50.0000000002148,0.999999999058657,
593,-27600954.8615383,314.159265358001,49.9999999998443,0.999999999935223,
594,-27600954.8615383,-314.159265358001,49.9999999998443,0.999999999935223,
595,-1931186681.59295,314.15926516056,49.9999999684207,0.999999999999987,
596,-1931186681.59295,-314.15926516056,49.9999999684207,0.999999999999987,
597,-2154156604.71718,314.159265518188,50.0000000253389,0.999999999999989,
598,-2154156604.71718,-314.159265518188,50.0000000253389,0.999999999999989,
599,-2649318147.28582,314.159265398686,50.0000000063195,0.999999999999993,
600,-2649318147.28582,-314.159265398686,50.0000000063195,0.999999999999993,
601,-3615935271.52639,314.159265279699,49.9999999873822,0.999999999999996,
602,-3615935271.52639,-314.159265279699,49.9999999873822,0.999999999999996,
603,-5456763081.20459,314.159265041344,49.9999999494468,0.999999999999998,
604,-5456763081.20459,-314.159265041344,49.9999999494468,0.999999999999998,
605,-26039304799.7219,314.159264564514,49.9999998735569,1,
606,-26039304799.7219,-314.159264564514,49.9999998735569,1,
607,-26085328742.2737,314.159264564513,49.9999998735567,1,
608,-26085328742.2737,-314.159264564513,49.9999998735567,1,
609,-27761549833.1997,312.115743697572,49.6747634262716,1,
610,-27761549833.1997,-312.115743697572,49.6747634262716,1,
611,-30763977015.6209,314.159263610829,49.9999997217732,1,
612,-30763977015.6209,-314.159263610829,49.9999997217732,1,
